molecule,region,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
SA_FABA_00115.mol,SAF,0,0,0,0,0,4,0,-2,270.241,4.123,484.466,0,188.477,295.989,0,812.16,2,3.75,0.0209324,0.0109467,0.8689519,26.607,9.608,14.152,9.921,1.695,-3.074,-4.101,-5.064,161.647,-1.342,69.009,-3.566,9.065,0.421,3,-0.092,3,76.401,0,0,100.213,5,0,16,0,16,0,20,0,0.062
SA_FABA_00115.mol,SAF,0,0,0,0,0,4,0,-2,270.241,5.961,482.811,0,186.427,296.383,0,809.254,2,3.75,0.0439147,0.0109842,0.8698508,26.494,9.573,14.42,9.906,1.693,-3.047,-4.101,-5.051,169.048,-1.32,72.43,-3.527,9.049,0.338,3,-0.099,3,76.734,0,0,99.299,5,0,16,0,16,0,20,0,0.072
SA_FABA_00116.mol,SAF,0,0,0,0,0,4,0,0,312.321,3.939,564.97,279.889,40.422,244.658,0,974.65,0,4.75,0.0159186,0,0.8414709,32.62,9.242,12.953,6.814,3.347,-3.785,-4.461,-5.264,4098.021,-0.058,2272.324,-1.019,8.885,0.586,3,0.007,3,100,0,0,59.412,5,0,16,0,16,0,23,0,4.908
SA_FABA_00117.mol,SAF,0,0,0,0,0,3,0,0,268.268,2.739,500.33,93.296,95.162,311.872,0,846.442,1,4,0.0088624,0.0079947,0.8649144,28.773,9.157,13.017,8.435,2.631,-3.513,-4.034,-5.205,1240.161,-0.465,624.293,-1.887,9.055,0.544,2,0.04,3,100,0,0,66.366,4,0,16,0,16,0,20,0,1.068
SA_FABA_00117.mol,SAF,0,0,0,0,0,3,0,0,268.268,5.28,498.708,93.288,93.088,312.332,0,843.595,1,4,0.0330466,0.0080207,0.8657809,28.663,9.122,13.302,8.42,2.628,-3.485,-4.034,-5.193,1297.613,-0.445,655.611,-1.847,9.038,0.476,2,0.033,3,100,0,0,65.44,4,0,16,0,16,0,20,0,1.249
SA_FABA_00119.mol,SAF,0,0,0,0,0,4,0,-1,328.278,7.461,526.62,167.093,142.896,216.631,0,913.375,2,6,0.0609469,0.0161127,0.8645038,29.9,9.709,16.722,11.389,1.688,-3.133,-4.503,-4.758,437.34,-0.952,202.357,-3.006,8.679,1.158,5,-0.176,3,84.096,0,0,104.393,7,0,17,0,17,0,24,0,0.199
SA_FABA_00119.mol,SAF,0,0,0,0,0,4,0,-1,328.278,6.893,525.036,167.198,140.781,217.056,0,910.598,2,6,0.0521856,0.0161613,0.8653544,29.793,9.674,16.556,11.373,1.687,-3.11,-4.503,-4.746,458.005,-0.931,212.712,-2.965,8.63,1.057,5,-0.182,3,84.451,0,0,104.65,7,0,17,0,17,0,24,0,0.232
SA_FABA_00119.mol,SAF,0,0,0,0,0,4,0,-1,328.278,9.522,522.611,167.687,141.053,213.871,0,910.281,2,6,0.0996041,0.0162363,0.8691678,29.75,9.668,17.199,11.348,1.684,-3.074,-4.503,-4.669,455.294,-0.922,211.351,-2.982,8.656,1.1,5,-0.18,3,84.384,0,0,104.828,7,0,17,0,17,0,24,0,0.244
SA_FABA_00120.mol,SAF,0,0,0,0,0,4,0,-1,328.278,3.621,505.918,167.326,126.383,212.209,0,895.807,2,6,0.0146368,0.0167721,0.8883033,29.154,9.513,15.802,11.197,1.707,-2.839,-4.503,-4.351,627.209,-0.745,298.797,-2.717,8.749,0.703,5,-0.198,3,87.012,0,0,101.821,7,0,17,0,17,0,24,0,0.821
SA_FABA_00120.mol,SAF,0,0,0,0,0,4,0,-1,328.278,6.404,504.094,167.173,124.301,212.62,0,892.733,2,6,0.0459362,0.0168327,0.8894763,29.035,9.479,16.182,11.181,1.705,-2.813,-4.503,-4.334,656.377,-0.725,313.845,-2.677,8.736,0.681,5,-0.205,3,87.353,0,0,100.941,7,0,17,0,17,0,24,0,0.961
SA_FABA_00122.mol,SAF,1,0,0,0,0,5,0,-2,526.498,3.757,764.358,17.544,312.772,434.042,0,1456.103,4,8.25,0.0096943,0.0215868,0.8128238,53.054,17.896,29.402,19.52,2.879,-6.119,-8.031,-6.631,10.712,-2.894,3.672,-5.275,9.243,0.446,9,0.623,2,49.274,0,0,172.979,9,1,32,0,32,4,39,3,0
SA_FABA_00122.mol,SAF,1,0,0,0,0,5,0,-2,526.498,4.376,766.183,18.536,312.015,435.632,0,1449.199,4,8.25,0.0132141,0.0215353,0.8083222,52.793,17.857,29.334,19.53,2.838,-6.149,-8.031,-6.711,10.891,-2.922,3.738,-5.255,9.223,0.425,9,0.601,2,49.167,0,0,172.287,9,1,32,0,32,4,39,3,0
SA_FABA_00122.mol,SAF,1,0,0,0,0,5,0,-2,526.498,6.949,767.058,18.379,313.236,435.442,0,1447.68,4,8.25,0.0333598,0.0215108,0.8068359,52.73,17.857,29.586,19.539,2.819,-6.163,-8.031,-6.734,10.604,-2.946,3.632,-5.278,9.192,0.585,9,0.595,2,48.844,0,0,172.724,9,1,32,0,32,4,39,3,0
SA_FABA_00123.mol,SAF,3,0,0,0,0,6,2,-2,542.498,8.973,736.693,10.963,349.241,376.489,0,1423.591,6,9.5,0.0565547,0.0315873,0.830747,50.561,17.858,32.876,23.25,1.582,-4.974,-7.662,-6.066,4.831,-3.172,1.553,-6.054,9.073,0.113,10,0.216,1,22.532,0,0,194.293,10,2,32,0,32,4,40,2,0
SA_FABA_00123.mol,SAF,3,0,0,0,0,6,2,-2,542.498,12.003,738.402,10.933,351.387,376.083,0,1426.488,6,9.5,0.100994,0.0315142,0.8299477,50.673,17.898,33.532,23.266,1.582,-4.999,-7.662,-6.077,4.61,-3.199,1.476,-6.095,9.105,0.223,10,0.221,1,22.17,0,0,195.218,10,2,32,0,32,4,40,2,0
SA_FABA_00123.mol,SAF,3,0,0,0,0,6,2,-2,542.498,9.675,738.707,10.902,350.416,377.389,0,1424.413,6,9.5,0.0657152,0.0315012,0.8288014,50.602,17.885,33.015,23.269,1.576,-5.004,-7.662,-6.102,4.709,-3.199,1.51,-6.072,9.102,0.138,10,0.214,1,22.301,0,0,194.449,10,2,32,0,32,4,40,2,0
SA_FABA_00123.mol,SAF,3,0,0,0,0,6,2,-2,542.498,12.35,742.583,10.212,351.014,381.357,0,1424.872,6,9.5,0.1070454,0.0313368,0.8246517,50.659,17.932,33.592,23.31,1.572,-5.061,-7.662,-6.188,4.648,-3.239,1.489,-6.069,8.985,0.193,10,0.209,1,22.177,0,0,194.442,10,2,32,0,32,4,40,2,0
SA_FABA_00123.mol,SAF,4,0,0,0,0,6,2,-2,542.498,12.693,740.806,10.96,352.327,377.518,0,1428.101,6,9.5,0.1128215,0.0314119,0.8278782,50.751,17.934,33.72,23.288,1.583,-5.035,-7.662,-6.117,4.516,-3.225,1.444,-6.107,9.151,0.239,10,0.221,1,22.017,0,0,195.343,10,2,32,0,32,4,40,2,0
SA_FABA_00123.mol,SAF,3,0,0,0,0,6,2,-2,542.498,9.405,741.148,10.816,353.23,377.102,0,1429.671,6,9.5,0.061868,0.0313975,0.8281032,50.81,17.951,33.048,23.292,1.586,-5.04,-7.662,-6.112,4.428,-3.232,1.413,-6.125,9.192,0.205,10,0.225,1,21.881,0,0,195.749,10,2,32,0,32,4,40,2,0
SA_FABA_00123.mol,SAF,3,0,0,0,0,6,2,-2,542.498,9.739,732.95,10.735,351.1,371.115,0,1421.035,6,9.5,0.0667437,0.0317486,0.8339891,50.407,17.803,32.975,23.217,1.553,-4.92,-7.662,-5.988,4.639,-3.164,1.486,-6.107,9.008,0.184,10,0.215,1,22.049,0,0,194.797,10,2,32,0,32,4,40,2,0
SA_FABA_00123.mol,SAF,3,0,0,0,0,6,2,-2,542.498,10.32,741.384,10.928,351.282,379.174,0,1426.961,6,9.5,0.0746354,0.0313874,0.8267923,50.721,17.931,33.178,23.294,1.584,-5.043,-7.662,-6.143,4.621,-3.224,1.48,-6.082,9.143,0.159,10,0.217,1,22.199,0,0,194.53,10,2,32,0,32,4,40,2,0
SA_FABA_00123.mol,SAF,4,0,0,0,0,6,2,-2,542.498,10.546,744.682,9.32,353.612,381.75,0,1433.809,6,9.5,0.0775706,0.0312484,0.825762,51.02,18.029,33.337,23.335,1.609,-5.092,-7.662,-6.172,4.391,-3.255,1.4,-6.116,8.998,0.144,10,0.231,1,21.952,0,0,194.034,10,2,32,0,32,4,40,2,0
SA_FABA_00125.mol,SAF,4,0,0,1,0,2,1,-1,498.745,3.871,778.529,655.098,105.126,18.304,0,1549.988,1,4,0.0096687,0.0051379,0.8319731,54.767,13.564,21.873,7.396,7.197,-8.662,-7.823,-2.531,252.69,-0.57,142.251,-3.2,9.404,-1.022,2,1.84,1,100,0,0,77.512,4,1,22,0,22,20,36,1,0
SA_FABA_00125.mol,SAF,4,0,0,1,0,2,1,-1,498.745,3.075,776.143,652.561,105.382,18.2,0,1548.946,1,4,0.0061065,0.0051537,0.8341562,54.724,13.548,21.82,7.391,7.189,-8.619,-7.823,-2.495,251.28,-0.567,141.394,-3.206,9.4,-1.027,2,1.837,1,100,0,0,79.007,4,1,22,0,22,20,36,1,0
SA_FABA_00128.mol,SAF,0,0,0,0,0,5,1,-2,478.454,4.514,698.916,207.605,222.007,269.304,0,1295.477,4,7,0.0157271,0.020031,0.8222932,45.052,14.622,25.269,16.394,2.806,-5.378,-7.18,-5.692,77.734,-1.927,31.277,-4.182,9.177,0.394,5,0.424,3,77.211,0,0,146.167,9,0,26,0,26,4,35,0,0
SA_FABA_00128.mol,SAF,0,0,0,0,0,5,1,-2,478.454,3.262,682.761,206.99,228.405,247.366,0,1280.672,4,7,0.0083077,0.020505,0.8353237,44.25,14.364,24.931,16.249,2.66,-5.12,-7.18,-5.376,67.598,-1.92,26.893,-4.378,9.251,0.366,5,0.401,3,75.273,0,0,149.403,9,0,26,0,26,4,35,0,0
SA_FABA_00128.mol,SAF,0,0,0,0,0,5,1,-2,478.454,3.321,698.581,207.026,222.178,269.377,0,1294.411,4,7,0.00852,0.0200406,0.8222362,45.01,14.614,25.156,16.394,2.798,-5.373,-7.18,-5.693,77.443,-1.929,31.151,-4.185,9.175,0.622,5,0.421,3,77.137,0,0,146.691,9,0,26,0,26,4,35,0,0
SA_FABA_00128.mol,SAF,0,0,0,0,0,5,1,-2,478.454,2.358,682.379,206.967,227.491,247.921,0,1279.149,4,7,0.0043462,0.0205164,0.8351283,44.195,14.347,24.852,16.246,2.658,-5.114,-7.18,-5.382,68.961,-1.912,27.48,-4.359,9.202,0.558,5,0.397,3,75.414,0,0,148.935,9,0,26,0,26,4,35,0,0
SA_FABA_00128.mol,SAF,0,0,0,0,0,5,1,-2,478.454,2.352,694.038,208.656,224.643,260.74,0,1296.643,4,7,0.0042657,0.0201718,0.8285686,45.017,14.582,25.125,16.342,2.791,-5.3,-7.18,-5.549,73.386,-1.919,29.391,-4.261,9.176,0.581,5,0.433,3,76.679,0,0,147.681,9,0,26,0,26,4,35,0,0
SA_FABA_00128.mol,SAF,0,0,0,0,0,5,1,-2,478.454,2.573,682.478,209.901,230.193,242.384,0,1282.982,4,7,0.0051601,0.0205135,0.8366754,44.295,14.361,24.911,16.227,2.657,-5.115,-7.18,-5.331,65.01,-1.93,25.783,-4.428,9.228,0.322,5,0.408,3,74.953,0,0,149.43,9,0,26,0,26,4,35,0,0
SA_FABA_00132.mol,SAF,0,0,0,0,0,5,0,-1,352.386,6.274,635.973,242.795,124.785,268.393,0,1142.128,1,3.75,0.0344678,0.0058965,0.8308762,38.907,11.822,16.755,7.98,4.332,-5.679,-5.831,-5.549,649.474,-0.943,310.278,-2.394,8.821,0.662,3,0.789,3,100,0,0,78.829,5,0,16,0,16,0,26,0,0.003
SA_FABA_00133.mol,SAF,0,0,0,0,0,5,1,-2,336.343,5.18,611.359,181.154,140.307,289.899,0,1066.068,0,5,0.0251658,0,0.8255152,36.068,11.123,14.924,7.939,3.166,-4.37,-4.856,-5.738,462.779,-1.11,215.109,-2.604,9.05,0.961,2,0.163,3,93.19,0,0,86.562,5,0,16,0,16,0,25,0,0.036
SA_FABA_00134.mol,SAF,0,0,0,0,0,5,0,0,334.371,4.563,613.867,198.919,94.294,320.654,0,1087.269,0,3,0.0191516,0,0.8330065,37.21,11.23,14.017,5.871,4.65,-5.465,-5.741,-5.763,1263.881,-0.644,637.21,-1.648,8.516,0.848,3,0.76,3,100,0,0,57.563,4,0,16,0,16,0,25,0,0.026
SA_FABA_00135.mol,SAF,0,0,0,0,0,2,1,-1,422.434,6.405,674.716,318.882,109.814,246.02,0,1255.828,0,8.5,0.032662,0,0.8343162,45.17,12.385,20.076,11.695,2.877,-4.227,-5.166,-5.386,900.609,-0.609,441.783,-2.485,9.271,0.876,3,-0.095,3,96.67,0,0,101.578,7,0,21,0,21,3,31,0,0.082
SA_FABA_00135.mol,SAF,0,0,0,0,0,2,1,-1,422.434,6.404,674.72,318.884,109.815,246.022,0,1255.833,0,8.5,0.0326604,0,0.8343134,45.17,12.385,20.076,11.695,2.877,-4.227,-5.166,-5.386,900.585,-0.609,441.77,-2.485,9.271,0.876,3,-0.095,3,96.67,0,0,101.578,7,0,21,0,21,3,31,0,0.082
SA_FABA_00143.mol,SAF,1,0,0,0,0,8,0,-1,478.627,6.043,732.749,466.704,94.469,171.575,0,1480.965,1,6.2,0.0246596,0.0084613,0.857511,49.616,13.919,21.535,9.099,5.56,-5.998,-7.109,-4.656,1259.059,-0.775,634.582,-1.888,9.43,0.276,13,1.101,1,100,0,0,83.256,5,1,16,0,16,5,35,2,0.006
SA_FABA_00144.mol,SAF,2,0,0,0,0,8,0,-1,478.627,6.648,769.862,511.483,111.023,147.356,0,1532.858,1,6.2,0.028831,0.0080534,0.835129,51.461,14.358,22.209,9.136,5.738,-6.661,-7.109,-4.903,877.134,-0.98,429.35,-2.278,9.507,0.582,13,1.234,1,100,0,0,84.872,5,1,16,0,16,5,35,2,0.001
SA_FABA_00145.mol,SAF,1,0,0,0,0,5,2,-1,380.483,7.678,687.475,397.045,106.232,184.199,0,1267.013,0,5.45,0.0465243,0,0.8236872,43.1,12.035,17.638,7.614,4.387,-5.577,-5.265,-5.263,973.882,-0.782,480.758,-2.348,9.583,0.577,9,0.626,3,100,0,0,79.623,4,0,15,0,15,4,28,1,0.005
SA_FABA_00145.mol,SAF,1,0,0,0,0,5,2,-1,380.483,7.367,686.42,397.227,105.995,183.197,0,1263.837,0,5.45,0.0429395,0,0.8235743,42.964,11.997,17.536,7.603,4.367,-5.557,-5.265,-5.26,978.916,-0.78,483.445,-2.348,9.709,0.69,9,0.617,3,100,0,0,79.705,4,0,15,0,15,4,28,1,0.005
SA_FABA_00146.mol,SAF,1,0,0,0,0,4,1,0,368.385,0.703,592.116,330.699,68.121,193.296,0,1070.051,2,4.5,0.000462,0.0107478,0.854466,35.947,10.48,16.804,9.402,3.716,-4.702,-5.76,-4.809,2238.241,-0.3,1181.838,-1.71,8.959,0.252,6,0.447,3,100,0,0,78.486,6,0,20,0,20,4,27,0,0.143
SA_FABA_00147.mol,SAF,8,0,0,0,0,8,0,-1,660.805,4.805,1006.736,536.654,73.426,396.655,0,2042.219,1,5.5,0.0113066,0.0054632,0.7732462,74.227,20.626,29.703,10.457,9.839,-11.257,-12.147,-7.093,1993.414,-0.737,1042.748,-0.707,8.729,0.222,16,2.788,1,100,0,0,80.732,7,2,32,0,32,5,49,2,0
SA_FABA_00160.mol,SAF,0,0,0,0,0,2,1,1,312.278,2.975,480.025,204.146,45.355,230.524,0,850.614,1,4.25,0.0104045,0.0088537,0.9044598,28.805,8.51,12.948,7.961,2.824,-3.246,-4.93,-4.177,3679.546,0.073,2022.584,-1.351,8.434,0.839,4,0.065,3,100,0,0,64.723,6,0,20,0,20,2,23,0,7.889
SA_GUNN_00001.mol,SAF,1,0,0,0,0,10,3,-2,506.419,8.203,713.546,364.416,275.001,74.129,0,1335.674,4,16.5,0.0503746,0.0462479,0.8220096,41.587,13.986,29.452,23.716,-0.991,-2.488,-3.944,-4.766,24.438,-2.753,8.955,-5.367,9.085,1.332,7,-1.076,2,20.07,0,0,202.771,13,2,22,0,22,5,36,1,0.007
SA_GUNN_00003.mol,SAF,0,0,0,0,0,11,2,-2,356.329,3.502,593.86,201.207,248.556,144.097,0,1062.231,5,12,0.0115464,0.0451838,0.8478008,30.669,11.997,24.075,20.535,-0.666,-1.905,-2.287,-4.682,43.535,-2.405,16.715,-4.537,9.014,0.605,5,-0.939,2,52.38,0,0,153.787,9,0,12,0,12,5,25,0,0.129
SA_GUNN_00003.mol,SAF,0,0,0,0,0,11,2,-2,356.329,3.714,599.781,198.801,254.719,146.26,0,1063.566,5,12,0.0129666,0.0447377,0.8401338,30.744,12.052,24.128,20.606,-0.717,-1.973,-2.287,-4.816,38.054,-2.505,14.452,-4.643,8.958,0.699,5,-0.955,2,51.035,0,0,152.003,9,0,12,0,12,5,25,0,0.086
SA_GUNN_00004.mol,SAF,0,0,0,1,0,11,2,-2,342.302,1.611,530.826,112.005,284.623,134.198,0,959.833,6,12,0.0027046,0.0553738,0.8864955,26.477,11.584,24.195,22.026,-0.927,-1.328,-2.042,-2.201,5.017,-2.514,2.057,-5.236,8.98,0.55,5,-1.14,2,21.095,0,0,169.555,9,1,12,0,12,5,24,1,0.093
SA_GUNN_00006.mol,SAF,3,0,0,2,0,9,0,-2,210.14,8.858,384.462,46.517,337.945,0,0,614.742,4,8.8,0.1276307,0.0457782,0.9094391,12.669,7.302,16.534,15.484,-1.456,-0.399,-0.685,0.618,0.397,-2.703,0.168,-6.884,10.883,-0.48,4,-1.409,1,0,0,0,177.227,8,1,0,0,0,0,14,1,0.011
SA_GUNN_00007.mol,SAF,0,0,0,1,0,4,2,-2,180.16,3.025,369.576,38.386,190.062,141.129,0,596.907,2,4.75,0.0153349,0.0181763,0.9276823,16.514,6.788,10.944,9.587,0.448,-1.096,-1.558,-1.568,39.55,-1.15,19.163,-4.141,9.433,0.566,2,-0.832,2,58.155,0,0,97.506,4,0,6,0,6,0,13,0,1.043
SA_HYAC_00001.mol,SAF,0,0,0,0,0,2,1,-1,386.53,5.992,619.162,382.702,154.308,82.153,0,1180.417,2,5.9,0.0304181,0.013476,0.8724039,40.587,11.351,20.013,11.117,3.149,-5.079,-4.94,-3.988,340.879,-0.909,154.578,-3.882,9.58,0.597,3,0.597,3,90.713,0,0,82.534,4,0,23,0,23,17,28,0,0
SA_HYAC_00002.mol,SAF,0,0,0,0,0,8,2,-2,548.672,7.125,816.878,460.96,273.348,82.569,0,1594.449,5,14.4,0.0318407,0.0394176,0.8080072,53.308,16.604,33.74,23.848,1.138,-4.787,-4.768,-5.032,25.336,-2.71,9.311,-5.498,9.626,0.705,6,-0.159,2,45.777,0,0,159.867,9,1,29,0,29,22,39,0,0
SA_HYAC_00004.mol,SAF,0,0,0,0,0,6,0,-2,316.31,5.649,545.387,185.904,170.347,189.137,0,952.857,2,4.75,0.0334855,0.012317,0.8586414,29.933,10.068,15.699,9.761,2.187,-3.516,-4.525,-4.721,240.161,-1.339,105.864,-3.417,8.844,0.405,6,0.023,3,82.36,0,0,103.103,6,0,16,0,16,2,23,0,0.037
SA_HYAC_00004.mol,SAF,0,0,0,0,0,6,0,-2,316.31,5.203,542.125,185.951,170.529,185.644,0,947.543,2,4.75,0.0285684,0.0123911,0.8605949,29.687,10.001,15.545,9.731,2.151,-3.462,-4.525,-4.673,239.206,-1.333,105.408,-3.432,8.733,0.332,6,0.011,3,82.113,0,0,102.719,6,0,16,0,16,2,23,0,0.04
SA_HYAC_00006.mol,SAF,0,0,0,0,0,4,0,-1,328.321,3.174,553.773,276.646,127.289,149.837,0,973.873,1,4.75,0.0103476,0.0085775,0.8580289,31.683,9.461,14.334,8.198,2.71,-4.029,-4.576,-4.544,614.918,-0.83,292.474,-2.954,8.692,0.379,5,0.192,3,92.731,0,0,91.608,6,0,17,4,13,3,24,0,0.034
SA_HYAC_00006.mol,SAF,0,0,0,0,0,4,0,-1,328.321,3.832,553.755,276.437,126.435,150.883,0,972.564,1,4.75,0.0150974,0.0085778,0.8572872,31.641,9.447,14.379,8.199,2.709,-4.028,-4.576,-4.561,626.49,-0.825,298.427,-2.934,8.818,0.481,5,0.188,3,92.867,0,0,91.13,6,0,17,4,13,3,24,0,0.036
SA_HYAC_00007.mol,SAF,0,0,0,0,0,4,0,-2,314.294,2.778,535.404,184.113,185.685,165.606,0,924.844,2,4.75,0.0083469,0.0125466,0.8574239,29.871,9.732,15.427,10.123,1.881,-3.676,-4.241,-4.629,171.81,-1.361,73.71,-3.974,8.705,0.4,5,0.037,3,77.963,0,0,105.962,6,0,17,4,13,3,23,0,0.007
SA_HYAC_00007.mol,SAF,0,0,0,0,0,4,0,-2,314.294,4.377,533.95,184.026,183.565,166.359,0,922.093,2,4.75,0.0207728,0.0125808,0.8580533,29.769,9.698,15.553,10.11,1.88,-3.652,-4.241,-4.622,179.952,-1.34,77.493,-3.933,8.692,0.265,5,0.03,3,78.318,0,0,105.042,6,0,17,4,13,3,23,0,0.008
SA_HYAC_00007.mol,SAF,0,0,0,0,0,4,0,-2,314.294,3.458,535.41,183.891,184.81,166.71,0,923.876,2,4.75,0.0129434,0.0125465,0.8568153,29.843,9.722,15.475,10.124,1.882,-3.676,-4.241,-4.644,175.124,-1.356,75.248,-3.954,8.708,0.321,5,0.034,3,78.117,0,0,105.496,6,0,17,4,13,3,23,0,0.007
SA_HYAC_00008.mol,SAF,0,0,0,0,0,2,0,0,236.353,2.721,479.68,389.356,68.228,22.096,0,855.642,1,3.7,0.0086528,0.0077135,0.9086745,27.016,7.278,11.789,6.156,2.671,-3.414,-2.635,-3.115,2233.041,-0.108,1178.87,-2.507,10.196,-0.55,4,0.177,3,100,0,0,44.517,2,0,10,0,10,8,17,0,0.284
SA_HYAC_00008.mol,SAF,0,0,0,0,0,2,0,0,236.353,5.123,473.451,386.717,60.742,25.992,0,845.39,1,3.7,0.0310482,0.007815,0.9132616,26.643,7.187,11.943,6.116,2.665,-3.306,-2.635,-3.059,2629.568,-0.043,1406.68,-2.355,10.238,-0.517,4,0.152,3,100,0,0,40.78,2,0,10,0,10,8,17,0,0.516
SA_HYAC_00009.mol,SAF,0,0,0,0,0,1,1,0,366.499,7.097,594.149,324.002,83.341,186.806,0,1137.545,1,3.25,0.0442801,0.00547,0.8869834,40.512,11.018,17.176,7.432,4.718,-5.757,-5.897,-4.252,1605.371,-0.203,825.188,-2.301,8.984,0.537,4,1.061,3,100,0,0,56.194,3,0,23,0,23,13,27,1,0.003
SA_HYAC_00010.mol,SAF,13,0,0,0,0,16,4,-2,838.942,5.279,1080.14,644.81,351.11,84.221,0,2232.183,9,27.05,0.0124833,0.0751291,0.7647239,73.709,23.892,53.452,41.576,-1.013,-3.813,-5.375,-5.741,4.638,-4.404,1.486,-6.158,9.503,0.586,12,-1.221,1,0,0,0,258.05,17,3,41,0,41,30,59,2,0
SA_HYAC_00010.mol,SAF,13,0,0,0,0,16,4,-2,838.942,6.623,1035.672,596.95,351.168,87.554,0,2207.58,9,27.05,0.0198726,0.0783549,0.7916876,72.756,23.327,53.393,41.492,-1.027,-3.293,-5.375,-5.32,4.632,-4.136,1.484,-6.147,9.528,0.609,12,-1.153,1,0,0,0,263.178,17,3,41,0,41,30,59,2,0
SA_HYAC_00019.mol,SAF,0,0,0,0,0,5,0,-1,300.31,3.773,531.362,185.74,124.179,221.443,0,926.884,1,4,0.0153552,0.0075278,0.8652166,29.844,9.519,13.431,7.65,2.828,-3.729,-4.545,-4.769,658.13,-0.844,314.751,-2.548,8.946,0.327,5,0.168,3,93.947,0,0,83.378,5,0,16,0,16,2,22,0,0.159
SA_HYAC_00019.mol,SAF,0,0,0,0,0,5,0,-1,300.31,4.86,528.655,185.389,122.468,220.797,0,923.886,1,4,0.0255682,0.0075664,0.8677709,29.718,9.484,13.524,7.628,2.821,-3.682,-4.545,-4.725,683.175,-0.822,327.717,-2.519,8.92,0.218,5,0.161,3,94.197,0,0,82.491,5,0,16,0,16,2,22,0,0.189
SA_HYAC_00019.mol,SAF,0,0,0,0,0,5,0,-2,300.31,3.314,576.663,213.064,141.673,221.925,0,972.324,1,4,0.0112932,0.0069365,0.8230949,31.667,9.951,13.974,7.882,2.978,-4.528,-4.545,-5.453,449.17,-1.132,208.28,-2.869,8.95,0.261,5,0.274,3,91.854,0,0,82.93,5,0,16,0,16,2,22,0,0.012
SA_HYAC_00020.mol,SAF,0,0,0,0,0,6,0,-2,316.31,3.588,529.682,168.785,151.783,209.115,0,938.803,2,4.75,0.0137125,0.0126822,0.8753849,29.561,10.015,15.286,9.733,2.264,-3.255,-4.525,-4.546,360.197,-1.119,164.068,-3.004,9.146,0.405,5,-0.002,3,85.958,0,0,101.058,6,0,16,0,16,2,23,0,0.174
SA_HYAC_00020.mol,SAF,0,0,0,0,0,6,0,-2,316.31,5.357,529.547,168.792,151.865,208.891,0,938.729,2,4.75,0.0305723,0.0126854,0.8755625,29.556,10.014,15.516,9.732,2.263,-3.253,-4.525,-4.542,359.556,-1.119,163.752,-3.006,9.147,0.438,5,-0.002,3,85.937,0,0,101.08,6,0,16,0,16,2,23,0,0.174
SA_HYAC_00020.mol,SAF,0,0,0,0,0,6,0,-2,316.31,6.862,540.005,152.346,158.329,229.331,0,941.276,2,4.75,0.050029,0.0124397,0.8601577,29.853,10.16,15.905,9.94,2.248,-3.427,-4.525,-4.888,312.226,-1.225,140.583,-3.054,9.024,0.396,5,-0.005,3,84.751,0,0,102.63,6,0,16,0,16,2,23,0,0.105
SA_HYAC_00020.mol,SAF,0,0,0,0,0,6,0,-2,316.31,5.514,527.41,168.156,149.978,209.276,0,935.248,2,4.75,0.0325098,0.0127368,0.8769358,29.421,9.977,15.489,9.716,2.256,-3.218,-4.525,-4.521,374.679,-1.098,171.209,-2.97,9.116,0.306,5,-0.01,3,86.217,0,0,100.191,6,0,16,0,16,2,23,0,0.205
SA_HYAC_00020.mol,SAF,0,0,0,0,0,6,0,-2,316.31,4.778,528.016,168.257,150.996,208.764,0,936.183,2,4.75,0.0243882,0.0127222,0.8765131,29.453,9.987,15.392,9.721,2.253,-3.228,-4.525,-4.526,366.442,-1.108,167.144,-2.991,9.146,0.361,5,-0.007,3,86.031,0,0,100.678,6,0,16,0,16,2,23,0,0.191
SA_HYAC_00020.mol,SAF,0,0,0,0,0,6,0,-2,316.31,4.78,528.013,168.257,150.999,208.757,0,936.174,2,4.75,0.0244035,0.0127222,0.8765122,29.453,9.987,15.392,9.721,2.253,-3.228,-4.525,-4.526,366.417,-1.108,167.132,-2.991,9.146,0.361,5,-0.007,3,86.03,0,0,100.678,6,0,16,0,16,2,23,0,0.191
SA_HYAC_00021.mol,SAF,0,0,0,0,0,6,0,-2,330.337,5.136,572.921,241.843,131.412,199.666,0,1013.04,2,5.75,0.0260339,0.0141935,0.8514417,32.442,10.422,16.832,10.619,2.458,-3.702,-4.442,-4.888,561.983,-1.007,265.357,-2.662,9.226,0.581,6,0.012,3,90.553,0,0,91.184,6,0,16,0,16,2,24,0,0.143
