molecule,region,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,5.911,742.556,641.353,75.117,26.086,0,1419.34,1,2.75,0.0246167,0.0037034,0.8225455,47.045,12.304,18.326,5.045,6.591,-7.841,-6.543,-4.528,1921.185,-0.538,1001.97,-2.236,10.073,-0.842,5,1.724,1,100,0,0,45.642,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,5.91,739.036,638.941,73.853,26.242,0,1423.424,1,2.75,0.0245405,0.0037211,0.8280486,47.209,12.317,18.403,5.028,6.627,-7.776,-6.543,-4.439,1974.949,-0.516,1032.312,-2.212,10.03,-0.813,5,1.736,1,100,0,0,45.7,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,4.944,734.935,640.032,69.065,25.837,0,1416.624,1,2.75,0.017251,0.0037418,0.8300152,46.933,12.216,18.187,4.983,6.616,-7.7,-6.543,-4.406,2192.591,-0.466,1155.806,-2.125,9.977,-0.823,5,1.718,1,100,0,0,45.157,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,4.431,721.296,620.686,73.7,26.91,0,1407.314,1,2.75,0.0139489,0.0038126,0.8419997,46.571,12.15,18.087,4.989,6.528,-7.449,-6.543,-4.217,1981.532,-0.491,1036.032,-2.207,10.015,-0.78,5,1.694,1,100,0,0,46.355,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,5.428,734.954,633.587,75.68,25.688,0,1416.619,1,2.75,0.0207966,0.0037417,0.8299912,46.932,12.261,18.268,5.027,6.57,-7.7,-6.543,-4.405,1897.71,-0.531,988.743,-2.248,9.997,-0.865,5,1.718,1,100,0,0,45.444,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,5.646,739.727,639.549,74.366,25.812,0,1425.208,1,2.75,0.022365,0.0037176,0.8279655,47.277,12.334,18.399,5.031,6.634,-7.788,-6.543,-4.439,1952.94,-0.521,1019.883,-2.223,10.064,-0.815,5,1.741,1,100,0,0,46.013,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,-1,414.67,5.515,779.21,660.999,92.238,25.973,0,1458.55,1,2.75,0.020852,0.0035292,0.7982241,48.613,12.867,18.81,5.248,6.72,-8.518,-6.543,-4.921,1321.933,-0.763,668.903,-2.552,10.026,-0.803,5,1.83,1,100,0,0,46.235,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,2,0,0,0,0,6,1,0,414.67,5.454,724.955,618.75,80.108,26.097,0,1404.091,1,2.75,0.0211871,0.0037933,0.8364703,46.434,12.172,18.144,5.036,6.461,-7.516,-6.543,-4.303,1722.808,-0.561,890.623,-2.328,10.025,-0.798,5,1.683,1,100,0,0,46.312,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,4.673,734.233,634.497,74.074,25.662,0,1421.642,1,2.75,0.0153611,0.0037454,0.832769,47.133,12.287,18.27,5.014,6.614,-7.687,-6.543,-4.36,1965.441,-0.51,1026.941,-2.218,10.055,-0.793,5,1.732,1,100,0,0,45.681,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,4.986,737.459,636.742,74.641,26.077,0,1421.066,1,2.75,0.0174911,0.003729,0.8289019,47.113,12.299,18.279,5.029,6.606,-7.747,-6.543,-4.425,1941.231,-0.522,1013.275,-2.227,9.99,-0.78,5,1.73,1,100,0,0,45.682,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,6.102,742.75,645.398,71.305,26.047,0,1423.905,1,2.75,0.0261478,0.0037025,0.8240935,47.227,12.313,18.4,5.019,6.647,-7.844,-6.543,-4.503,2087.947,-0.498,1096.298,-2.166,10.016,-0.821,5,1.737,1,100,0,0,44.274,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,5.473,741.631,641.569,74.144,25.917,0,1426.898,1,2.75,0.0209946,0.003708,0.8264936,47.345,12.352,18.397,5.035,6.647,-7.823,-6.543,-4.463,1962.429,-0.522,1025.24,-2.219,10.021,-0.776,5,1.746,1,100,0,0,45.613,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,4.848,732.583,626.668,79.915,26,0,1412.99,1,2.75,0.016635,0.0037538,0.8312548,46.79,12.259,18.186,5.053,6.518,-7.657,-6.543,-4.386,1730.083,-0.569,894.689,-2.325,10.029,-0.797,5,1.708,1,100,0,0,46.215,2,1,17,0,17,16,30,1,0
CA_ANAC_00004.mol,CAF,3,0,0,0,0,6,1,0,414.67,5.109,748.804,648.302,74.719,25.784,0,1430.633,1,2.75,0.018242,0.0036725,0.8200032,47.494,12.407,18.386,5.055,6.665,-7.956,-6.543,-4.567,1937.956,-0.539,1011.427,-2.23,10.021,-0.785,5,1.755,1,100,0,0,45.425,2,1,17,0,17,16,30,1,0
CA_ANAC_00005.mol,CAF,1,0,0,0,0,6,0,0,412.654,6.951,736.397,607.42,78.504,50.473,0,1405,1,3.7,0.0343877,0.0050245,0.8238298,46.704,12.369,18.909,6.154,6.098,-7.358,-6.246,-4.623,1784.221,-0.569,924.988,-2.212,9.978,0.074,5,1.485,1,100,0,0,46.247,2,1,17,0,17,14,30,1,0
CA_ANAC_00005.mol,CAF,1,0,0,0,0,6,0,0,412.654,7.473,728.495,605.701,71.367,51.427,0,1407.374,1,3.7,0.0396775,0.005079,0.833703,46.808,12.323,19.028,6.093,6.167,-7.214,-6.246,-4.468,2085.096,-0.483,1094.681,-2.078,9.974,0.065,5,1.495,1,100,0,0,44.734,2,1,17,0,17,14,30,1,0
CA_ANAC_00005.mol,CAF,2,0,0,0,0,6,0,0,412.654,6.017,746.292,600.798,89.525,55.969,0,1417.63,1,3.7,0.0255344,0.0049578,0.8177705,47.261,12.615,19.025,6.29,6.108,-7.539,-6.246,-4.748,1402.6,-0.691,713.129,-2.396,9.837,0.236,5,1.519,1,100,0,0,48.539,2,1,17,0,17,14,30,1,0
CA_ANAC_00005.mol,CAF,2,0,0,0,0,6,0,0,412.654,6.349,741.165,597.525,89.378,54.262,0,1415.59,1,3.7,0.0284756,0.0049921,0.8226375,47.164,12.57,19.048,6.266,6.095,-7.446,-6.246,-4.661,1407.112,-0.679,715.609,-2.4,9.97,0.237,5,1.515,1,100,0,0,48.553,2,1,17,0,17,14,30,1,0
CA_ANAC_00005.mol,CAF,1,0,0,0,0,6,0,0,412.654,7.529,717.326,587.66,85.639,44.027,0,1401.982,1,3.7,0.0404352,0.005158,0.8445211,46.521,12.305,19.041,6.113,6.027,-7.01,-6.246,-4.258,1526.825,-0.599,781.636,-2.367,9.972,0.071,5,1.482,1,100,0,0,48.57,2,1,17,0,17,14,30,1,0
CA_ANAC_00005.mol,CAF,2,0,0,0,0,6,0,0,412.654,5.445,737.089,599.075,86.279,51.735,0,1416,1,3.7,0.0209347,0.0050197,0.8273459,47.156,12.521,18.944,6.217,6.117,-7.371,-6.246,-4.572,1505.611,-0.638,769.904,-2.351,9.946,0.377,5,1.517,1,100,0,0,48.626,2,1,17,0,17,14,30,1,0
CA_ANAC_00005.mol,CAF,2,0,0,0,0,6,0,0,412.654,7.201,741.926,606.065,86.855,49.006,0,1420.9,1,3.7,0.0364905,0.004987,0.8238479,47.326,12.558,19.202,6.214,6.141,-7.459,-6.246,-4.616,1486.814,-0.651,759.52,-2.372,10,0.094,5,1.53,1,100,0,0,50.511,2,1,17,0,17,14,30,1,0
CA_ANAC_00005.mol,CAF,2,0,0,0,0,6,0,0,412.654,7.253,745.56,602.68,90.648,52.232,0,1421.502,1,3.7,0.0370034,0.0049627,0.8200634,47.381,12.624,19.235,6.271,6.121,-7.526,-6.246,-4.693,1368.624,-0.697,694.476,-2.43,9.952,0.108,5,1.531,1,100,0,0,50.124,2,1,17,0,17,14,30,1,0
CA_ANAC_00006.mol,CAF,2,0,0,0,0,7,0,0,416.686,1.976,745.417,643.081,76.31,26.025,0,1433.419,2,3.4,0.0027234,0.0064505,0.824799,46.965,12.657,19.791,6.943,6.18,-7.265,-6.133,-4.491,1871.754,-0.606,974.134,-2.162,9.914,-1.031,4,1.483,1,100,0,0,39.375,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,2,0,0,0,0,7,0,-1,416.686,2.866,745.37,627.619,89.999,27.752,0,1428.824,2,3.4,0.0057468,0.0064509,0.8230867,46.798,12.73,19.835,7.048,6.057,-7.264,-6.133,-4.527,1388.158,-0.744,705.195,-2.408,9.803,-1.085,4,1.469,1,100,0,0,43.462,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,2,0,0,0,0,7,0,0,416.686,2.8,740.429,630.1,84.286,26.043,0,1428.206,2,3.4,0.0054885,0.006494,0.8283403,46.757,12.658,19.809,6.986,6.092,-7.174,-6.133,-4.434,1572.583,-0.677,806.986,-2.309,9.938,-1.007,4,1.469,1,100,0,0,42.562,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,2,0,0,0,0,7,0,-1,416.686,2.956,749.443,633.077,90.606,25.761,0,1434.603,2,3.4,0.0060912,0.0064159,0.8208189,47.01,12.778,19.906,7.048,6.087,-7.337,-6.133,-4.554,1369.896,-0.755,695.173,-2.427,9.925,-1.015,4,1.485,1,100,0,0,43.551,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,2,0,0,0,0,7,0,0,416.686,2.959,755.025,652.757,76.35,25.918,0,1439.881,2,3.4,0.0060793,0.0063684,0.8167479,47.223,12.739,19.894,6.966,6.218,-7.438,-6.133,-4.621,1870.12,-0.621,973.215,-2.163,9.878,-1.049,4,1.498,1,100,0,0,39.375,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,3,0,0,0,0,7,0,-1,416.686,2.294,758.988,641.687,89.672,27.629,0,1446.016,2,3.4,0.0036381,0.0063352,0.81479,47.485,12.906,20.014,7.078,6.166,-7.51,-6.133,-4.661,1398.122,-0.759,710.669,-2.403,9.801,-1.087,4,1.514,1,100,0,0,43.796,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,4,0,0,0,0,7,0,0,416.686,0.165,742.849,632.156,84.232,26.461,0,1441.89,2,3.4,1.89E-05,0.0064728,0.830907,47.308,12.773,19.945,6.994,6.182,-7.218,-6.133,-4.394,1574.453,-0.672,808.023,-2.307,9.871,-1.051,4,1.508,1,100,0,0,42.541,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,3,0,0,0,0,7,0,-1,416.686,2.443,760.98,644.643,90.69,25.647,0,1448.856,2,3.4,0.0041202,0.0063186,0.8137213,47.579,12.929,20.052,7.076,6.174,-7.546,-6.133,-4.668,1367.369,-0.771,693.788,-2.429,9.944,-1.004,4,1.522,1,100,0,0,43.57,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,2,0,0,0,0,7,0,0,416.686,2.299,742.565,640.075,76.334,26.156,0,1431.452,2,3.4,0.0036925,0.0064753,0.8272085,46.888,12.634,19.787,6.938,6.168,-7.213,-6.133,-4.453,1870.781,-0.602,973.587,-2.162,9.871,-1.077,4,1.478,1,100,0,0,39.409,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,2,0,0,0,0,7,0,-1,416.686,3.22,745.278,629.021,90.059,26.198,0,1432.996,2,3.4,0.0072338,0.0064517,0.8247898,46.95,12.751,19.916,7.038,6.082,-7.262,-6.133,-4.492,1386.332,-0.741,704.193,-2.415,9.887,-1.037,4,1.481,1,100,0,0,43.478,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,4,0,0,0,0,7,0,-1,416.686,0.324,778.213,666.766,84.199,27.248,0,1470.874,2,3.4,7.12E-05,0.0061787,0.8037431,48.476,13.132,20.243,7.084,6.359,-7.859,-6.133,-4.838,1575.592,-0.727,808.655,-2.303,9.934,-1.02,4,1.58,1,100,0,0,42.536,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,2,0,0,0,0,7,0,-1,416.686,3.115,745.806,627.852,90.674,27.28,0,1438.157,2,3.4,0.0067465,0.0064472,0.8261844,47.167,12.805,19.998,7.051,6.112,-7.272,-6.133,-4.475,1367.859,-0.744,694.056,-2.422,9.942,-1.012,4,1.496,1,100,0,0,43.577,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,2,0,0,0,0,7,0,0,416.686,2.929,750.63,647.601,76.322,26.707,0,1436.511,2,3.4,0.0059715,0.0064057,0.8202476,47.096,12.703,19.863,6.961,6.199,-7.359,-6.133,-4.568,1871.288,-0.615,973.872,-2.16,9.859,-1.064,4,1.49,1,100,0,0,39.394,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,3,0,0,0,0,7,0,-1,416.686,3.852,752.393,635.752,89.704,26.937,0,1444.67,2,3.4,0.0102691,0.0063907,0.8214221,47.424,12.867,20.113,7.057,6.159,-7.391,-6.133,-4.55,1397.119,-0.745,710.117,-2.406,9.88,-1.036,4,1.513,1,100,0,0,43.802,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,3,0,0,0,0,7,0,0,416.686,2.204,752.781,642.642,84.191,25.948,0,1441.429,2,3.4,0.0033691,0.0063874,0.81977,47.285,12.798,19.932,7.014,6.174,-7.398,-6.133,-4.572,1575.865,-0.694,808.807,-2.308,9.898,-1.035,4,1.503,1,100,0,0,42.537,2,1,17,0,17,17,30,1,0
CA_ANAC_00006.mol,CAF,3,0,0,0,0,7,0,-1,416.686,2.789,758.253,641.603,90.693,25.957,0,1447.701,2,3.4,0.0053721,0.0063413,0.8162124,47.536,12.912,20.066,7.072,6.168,-7.497,-6.133,-4.63,1367.274,-0.766,693.735,-2.427,9.905,-1.022,4,1.519,1,100,0,0,43.576,2,1,17,0,17,17,30,1,0
CA_ANAC_00007.mol,CAF,2,0,0,0,0,6,0,0,410.639,5.734,728.801,539.343,78.372,111.086,0,1392.913,1,2.75,0.0236022,0.0037733,0.8276346,46.799,12.679,18.391,5.612,6.498,-7.587,-6.718,-4.851,1789.35,-0.561,927.863,-1.997,9.451,0.691,5,1.65,1,100,0,0,46.179,2,1,17,0,17,12,30,1,0
CA_ANAC_00007.mol,CAF,2,0,0,0,0,6,0,0,410.639,4.463,728.204,535.554,83.095,109.555,0,1393.741,1,2.75,0.0142885,0.0037764,0.8286412,46.817,12.706,18.295,5.632,6.469,-7.576,-6.718,-4.827,1614.037,-0.605,830.003,-2.089,9.44,0.676,5,1.653,1,100,0,0,47.276,2,1,17,0,17,12,30,1,0
CA_ANAC_00007.mol,CAF,2,0,0,0,0,6,0,0,410.639,7.054,731.856,543.462,78.93,109.464,0,1392.931,1,2.75,0.0357183,0.0037576,0.8241876,46.784,12.68,18.537,5.612,6.492,-7.643,-6.718,-4.899,1767.691,-0.573,915.729,-2.013,9.401,0.645,5,1.649,1,100,0,0,45.557,2,1,17,0,17,12,30,1,0
CA_ANAC_00007.mol,CAF,3,0,0,0,0,6,0,0,410.639,5.282,739.625,552.959,76.835,109.83,0,1404.931,1,2.75,0.0198607,0.0037181,0.8202071,47.268,12.785,18.466,5.619,6.583,-7.786,-6.718,-4.965,1850.42,-0.56,962.138,-1.973,9.422,0.664,5,1.683,1,100,0,0,45.945,2,1,17,0,17,12,30,1,0
CA_ANAC_00008.mol,CAF,1,0,0,0,0,7,0,-1,428.654,8.089,727.538,577.444,99.632,50.462,0,1408.617,2,4.45,0.0464495,0.0086501,0.8352916,46.206,12.75,20.882,8.259,5.471,-6.596,-6.172,-4.438,1124.848,-0.81,561.793,-2.506,9.919,0.064,6,1.225,1,100,0,0,63.909,3,1,17,0,17,14,31,1,0
CA_ANAC_00008.mol,CAF,1,0,0,0,0,7,0,-1,428.654,6.647,730.109,588.704,90.121,51.284,0,1418.606,2,4.45,0.0311436,0.0086196,0.83628,46.614,12.774,20.778,8.206,5.602,-6.642,-6.172,-4.426,1384.46,-0.717,703.165,-2.328,9.983,0.095,6,1.253,1,100,0,0,60.614,3,1,17,0,17,14,31,1,0
CA_ANAC_00008.mol,CAF,1,0,0,0,0,7,0,-1,428.654,6.911,724.564,584.305,93.036,47.222,0,1418.669,2,4.45,0.0336693,0.0086856,0.8427046,46.577,12.754,20.835,8.185,5.58,-6.543,-6.172,-4.302,1299.079,-0.732,656.412,-2.396,10.003,0.388,6,1.256,1,100,0,0,63.676,3,1,17,0,17,14,31,1,0
CA_ANAC_00008.mol,CAF,1,0,0,0,0,7,0,-1,428.654,5.928,736.436,590.522,99.014,46.9,0,1429.232,2,4.45,0.0245887,0.0085456,0.8332309,46.997,12.905,20.851,8.252,5.601,-6.754,-6.172,-4.454,1140.116,-0.809,570.04,-2.507,9.985,0.068,6,1.28,1,100,0,0,63.427,3,1,17,0,17,14,31,1,0
CA_ANAC_00008.mol,CAF,1,0,0,0,0,7,0,-1,428.654,7.434,737.088,577.424,107.159,52.505,0,1422.72,2,4.45,0.038849,0.008538,0.8299623,46.79,12.953,21.006,8.347,5.509,-6.766,-6.172,-4.534,954.362,-0.895,470.352,-2.637,9.827,0.083,6,1.261,1,100,0,0,64.757,3,1,17,0,17,14,31,1,0
CA_ANAC_00008.mol,CAF,1,0,0,0,0,7,0,-1,428.654,5.887,745.834,587.249,106.605,51.98,0,1431.39,2,4.45,0.0242104,0.0084379,0.8235589,47.132,13.039,20.897,8.361,5.564,-6.921,-6.172,-4.635,965.967,-0.906,476.536,-2.629,9.978,0.121,6,1.282,1,100,0,0,64.825,3,1,17,0,17,14,31,1,0
CA_ANAC_00008.mol,CAF,1,0,0,0,0,7,0,-1,428.654,6.611,745.578,584.486,110.514,50.578,0,1434.028,2,4.45,0.0304783,0.0084408,0.8248535,47.224,13.076,21.039,8.378,5.553,-6.917,-6.172,-4.607,886.939,-0.941,434.54,-2.706,9.965,0.412,6,1.29,1,100,0,0,67.447,3,1,17,0,17,14,31,1,0
CA_ANAC_00008.mol,CAF,1,0,0,0,0,7,0,-1,428.654,6.308,745.617,581.058,111.187,53.372,0,1431.732,2,4.45,0.0277947,0.0084403,0.8239304,47.159,13.083,20.982,8.401,5.536,-6.918,-6.172,-4.636,874.007,-0.95,427.695,-2.709,9.966,0.123,6,1.283,1,100,0,0,66.004,3,1,17,0,17,14,31,1,0
CA_ANAC_00009.mol,CAF,1,0,0,0,0,7,0,-1,428.654,6.911,724.941,584.684,93.037,47.22,0,1418.574,2,4.45,0.0336722,0.0086811,0.8422291,46.574,12.754,20.832,8.186,5.579,-6.55,-6.172,-4.31,1299.059,-0.733,656.401,-2.396,10.003,0.389,6,1.255,1,100,0,0,63.674,3,1,17,0,17,14,31,1,0
CA_ANAC_00009.mol,CAF,1,0,0,0,0,7,0,-1,428.654,5.928,737.228,591.314,99.014,46.9,0,1429.216,2,4.45,0.0245912,0.0085364,0.8323293,46.996,12.907,20.847,8.254,5.601,-6.768,-6.172,-4.469,1140.116,-0.811,570.04,-2.507,9.985,0.068,6,1.28,1,100,0,0,63.427,3,1,17,0,17,14,31,1,0
CA_ANAC_00009.mol,CAF,1,0,0,0,0,7,0,-1,428.654,6.611,745.616,584.517,110.521,50.578,0,1433.978,2,4.45,0.0304766,0.0084403,0.8247925,47.222,13.076,21.038,8.378,5.552,-6.918,-6.172,-4.608,886.804,-0.941,434.468,-2.706,9.965,0.412,6,1.29,1,100,0,0,66.914,3,1,17,0,17,14,31,1,0
CA_ANAC_00009.mol,CAF,1,0,0,0,0,7,0,-1,428.654,6.308,745.641,581.083,111.187,53.372,0,1431.709,2,4.45,0.0277954,0.00844,0.8238941,47.158,13.083,20.982,8.401,5.536,-6.918,-6.172,-4.636,874.007,-0.95,427.695,-2.709,9.966,0.123,6,1.283,1,100,0,0,66.004,3,1,17,0,17,14,31,1,0
CA_ANAC_00014.mol,CAF,1,0,0,1,0,7,1,-2,472.707,3.036,764.2,582.988,172.64,8.572,0,1504.736,3,5.4,0.0061243,0.012239,0.8309941,49.653,14.042,23.823,10.96,5.456,-6.75,-6.207,-2.5,57.856,-1.525,28.909,-3.999,10.125,-0.028,4,1.06,1,77.477,0,0,90.631,4,1,18,3,15,18,34,1,0
CA_ANAC_00014.mol,CAF,1,0,0,1,0,7,1,-2,472.707,4.741,772.65,599.452,164.471,8.727,0,1509.9,3,5.4,0.0148852,0.0121052,0.8237861,49.861,14.055,23.945,10.925,5.541,-6.897,-6.207,-2.617,69.155,-1.474,35.057,-3.848,10.076,0.115,4,1.069,1,79.359,0,0,89.963,4,1,18,3,15,18,34,1,0
CA_ANAC_00020.mol,CAF,0,0,0,0,0,4,3,0,502.603,3.679,691.492,521.315,41.436,128.741,0,1390.48,2,5.75,0.0097352,0.0117597,0.8712737,48.154,12.698,21.841,10.251,5.352,-6.031,-7.656,-4.229,4008.347,-0.041,2218.626,-1.446,9.19,-0.344,4,1.087,3,96.853,0,0,74.738,8,2,25,0,25,14,36,1,0.017
CA_ANAC_00020.mol,CAF,0,0,0,0,0,4,3,1,502.603,3.007,680.715,524.523,33.694,122.497,0,1373.324,2,5.75,0.0065826,0.0119459,0.8777717,47.408,12.456,21.504,10.13,5.295,-5.846,-7.656,-4.094,4746.531,0.031,2663.377,-1.325,9.125,-0.377,4,1.045,3,100,0,0,73.003,8,2,25,0,25,14,36,1,0.034
CA_ANAC_00021.mol,CAF,0,0,0,0,0,4,3,-1,488.577,1.025,676.012,481.501,66.133,128.378,0,1342.335,3,5.75,0.0007824,0.0147324,0.8705324,46.224,12.689,22.591,11.844,4.699,-5.634,-7.255,-4.239,2337.554,-0.259,1238.619,-1.902,9.276,-0.442,4,0.891,3,100,0,0,88.19,8,0,25,0,25,14,35,0,0.014
CA_ANAC_00021.mol,CAF,0,0,0,0,0,4,3,-1,488.577,2.114,663.585,487.14,63.375,113.07,0,1329.437,3,5.75,0.0033604,0.0150083,0.8811441,45.561,12.459,22.39,11.692,4.628,-5.426,-7.255,-3.994,2482.633,-0.222,1321.916,-1.905,9.299,-0.385,4,0.866,3,100,0,0,87.221,8,0,25,0,25,14,35,0,0.023
CA_ANAC_00022.mol,CAF,1,0,0,0,0,7,0,0,414.67,4.257,737.388,625.968,61.722,49.697,0,1420.738,2,3.4,0.0127524,0.0065208,0.8288548,46.684,12.598,19.808,6.986,6.229,-7.119,-6.222,-4.538,2573.872,-0.457,1374.504,-1.81,9.624,-0.82,5,1.449,1,100,0,0,37.637,2,1,17,0,17,15,30,1,0
CA_ANAC_00022.mol,CAF,1,0,0,0,0,7,0,0,414.67,3.019,717.7,594.445,79.394,43.861,0,1403.013,2,3.4,0.0064978,0.0066996,0.8444944,45.919,12.496,19.593,7.019,5.992,-6.764,-6.222,-4.257,1749.882,-0.601,905.761,-2.156,9.601,-0.848,5,1.405,1,100,0,0,42.567,2,1,17,0,17,15,30,1,0
CA_ANAC_00022.mol,CAF,2,0,0,0,0,7,0,0,414.67,3.127,726.315,603.768,74.8,47.747,0,1415.781,2,3.4,0.0069059,0.0066202,0.8395321,46.467,12.61,19.758,7.035,6.108,-6.92,-6.222,-4.356,1934.507,-0.566,1009.482,-2.058,9.422,-1.014,5,1.439,1,100,0,0,41.076,2,1,17,0,17,15,30,1,0
CA_ANAC_00022.mol,CAF,1,0,0,0,0,7,0,0,414.67,4.1,745.163,628.373,65.592,51.198,0,1429.045,2,3.4,0.011764,0.0064527,0.8234001,47.031,12.724,19.917,7.041,6.255,-7.26,-6.222,-4.634,2365.345,-0.503,1254.544,-1.876,9.666,-0.791,5,1.47,1,100,0,0,38.274,2,1,17,0,17,15,30,1,0
CA_ANAC_00022.mol,CAF,2,0,0,0,0,7,0,0,414.67,3.113,734.077,633.539,51.531,49.007,0,1423.037,2,3.4,0.006812,0.0065502,0.8334908,46.769,12.531,19.727,6.904,6.315,-7.06,-6.222,-4.46,3215.402,-0.353,1748.281,-1.625,9.408,-1.049,5,1.457,1,100,0,0,35.145,2,1,17,0,17,15,30,1,0.001
CA_ANAC_00022.mol,CAF,1,0,0,0,0,7,0,0,414.67,4.223,710.864,610.736,62.388,37.74,0,1400.793,2,3.4,0.0127304,0.0067641,0.8517155,45.771,12.304,19.561,6.845,6.091,-6.641,-6.222,-4.111,2536.735,-0.432,1353.08,-1.864,9.677,-0.759,5,1.401,1,100,0,0,38.215,2,1,17,0,17,15,30,1,0.001
CA_ANAC_00022.mol,CAF,2,0,0,0,0,7,0,0,414.67,3.312,720.895,608.936,66.718,45.241,0,1411.876,2,3.4,0.0077679,0.0066699,0.8442888,46.287,12.493,19.681,6.95,6.138,-6.822,-6.222,-4.267,2307.89,-0.482,1221.638,-1.918,9.449,-1.007,5,1.43,1,100,0,0,39.023,2,1,17,0,17,15,30,1,0.001
CA_ANAC_00022.mol,CAF,1,0,0,0,0,7,0,0,414.67,4.125,745.536,626.079,70.621,48.836,0,1430.107,2,3.4,0.0118992,0.0064495,0.8233963,47.051,12.753,19.948,7.06,6.224,-7.267,-6.222,-4.623,2119.33,-0.553,1114.12,-1.977,9.728,-0.731,5,1.473,1,100,0,0,40.646,2,1,17,0,17,15,30,1,0
CA_ANAC_00026.mol,CAF,0,0,0,0,0,4,1,-2,184.148,5.873,384.831,96.818,179.778,108.235,0,601.875,1,2.25,0.0573138,0.0058467,0.8958438,16.398,6.005,8.506,5.403,0.968,-1.863,-2.393,-3.734,195.463,-1.171,84.737,-4.067,8.95,0.465,3,-0.338,3,73.619,0,0,95.451,5,0,6,0,6,0,13,0,0.216
CA_ANAC_00026.mol,CAF,0,0,0,0,0,4,1,-2,184.148,5.836,385.123,97.39,179.423,108.31,0,601.171,1,2.25,0.0566541,0.0058423,0.8944678,16.371,5.983,8.482,5.402,0.966,-1.868,-2.393,-3.756,196.984,-1.173,85.45,-4.061,8.811,0.373,3,-0.34,3,73.666,0,0,95.184,5,0,6,0,6,0,13,0,0.217
CA_ANAC_00026.mol,CAF,0,0,0,0,0,4,1,-2,184.148,6.801,384.177,97.367,178.649,108.161,0,600.171,1,2.25,0.0770607,0.0058567,0.895675,16.329,5.976,8.746,5.393,0.965,-1.852,-2.393,-3.736,200.342,-1.162,87.026,-4.047,8.771,0.384,3,-0.342,3,73.793,0,0,94.98,5,0,6,0,6,0,13,0,0.232
CA_ANAC_00028.mol,CAF,2,0,0,0,0,6,0,0,412.654,3.083,747.658,605.377,87.94,54.341,0,1425.769,1,3.7,0.0066673,0.0049488,0.8193982,47.572,12.66,18.875,6.272,6.17,-7.564,-6.246,-4.713,1452.002,-0.671,740.316,-2.373,9.847,0.286,5,1.542,1,100,0,0,48.176,2,1,17,0,17,14,30,1,0
