molecule,region,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
NA_AREC_00048.mol,NAF,6,0,0,0,0,13,1,-2,564.499,4.166,749.683,180.266,361.884,207.532,0,1471.485,8,19.05,0.0117957,0.0718724,0.8345608,46.369,17.617,38.451,33.01,-1.855,-2.304,-3.954,-5.199,3.666,-3.684,1.152,-6.21,9.181,0.828,11,-1.119,1,0,0,0,239.958,14,3,27,0,27,9,40,2,0.002
NA_AREC_00048.mol,NAF,6,0,0,0,0,13,1,-2,564.499,9.321,774.332,191.021,346.754,236.556,0,1476.042,8,19.05,0.0588546,0.0695846,0.809662,46.829,17.841,39.116,33.164,-1.788,-2.543,-3.954,-5.74,5.101,-3.746,1.647,-5.829,9.219,0.857,11,-1.205,1,0,0,0,235.064,14,3,27,0,27,9,40,2,0.002
NA_AREC_00051.mol,NAF,9,0,0,0,0,14,1,-2,610.524,11.603,813.904,189.147,449.076,175.681,0,1567.647,10,20.55,0.0858788,0.0798433,0.8018453,49.272,19.436,44.437,37.727,-2.845,-2.567,-4.088,-5.576,0.546,-4.937,0.147,-7.833,8.824,0.869,13,-1.307,1,0,0,0,280.804,16,3,28,0,28,10,43,2,0
NA_AREC_00051.mol,NAF,9,0,0,0,0,14,1,-2,610.524,1.265,844.208,216.747,452.521,174.94,0,1593.104,10,20.55,0.0010039,0.0769772,0.7814086,50.283,19.815,43.548,37.818,-2.831,-2.854,-4.088,-5.903,0.507,-5.221,0.136,-7.899,8.76,0.787,13,-1.358,1,0,0,0,275.867,16,3,28,0,28,10,43,2,0
NA_AREC_00051.mol,NAF,9,0,0,0,0,14,1,-2,610.524,4.593,789.165,182.35,454.484,152.332,0,1561.165,10,20.55,0.0135104,0.0823462,0.8247003,48.789,19.14,43.374,37.545,-2.841,-2.348,-4.088,-5.095,0.485,-4.735,0.13,-8.015,8.924,1.101,13,-1.218,1,0,0,0,281.171,16,3,28,0,28,10,43,2,0
NA_AREC_00051.mol,NAF,9,0,0,0,0,14,1,-2,610.524,8.768,804.146,208.001,430.838,165.306,0,1555.165,10,20.55,0.0494344,0.0808122,0.8072622,48.673,19.095,43.642,37.509,-2.769,-2.479,-4.088,-5.439,0.813,-4.688,0.226,-7.533,8.853,0.983,13,-1.301,1,0,0,0,277.442,16,3,28,0,28,10,43,2,0
NA_AREC_00056.mol,NAF,1,0,0,1,0,17,1,-2,328.448,5.68,737.025,511.454,204.664,20.908,0,1258.164,3,4.2,0.0256439,0.0098702,0.7647288,33.482,12.334,17.228,7.808,4.12,-4.999,-4.025,-3.631,28.752,-2.794,13.577,-3.586,9.755,-0.279,5,0.138,1,77.175,0,0,112.273,5,0,0,0,0,0,23,0,0.001
NA_AREC_00056.mol,NAF,1,0,0,1,0,17,1,-2,328.448,3.462,732.68,505.625,201.138,25.918,0,1253.734,3,4.2,0.0095612,0.0099288,0.7674569,33.352,12.289,16.965,7.808,4.124,-4.922,-4.025,-3.611,31.053,-2.738,14.755,-3.503,9.637,-0.503,5,0.127,1,77.797,0,0,107.559,5,0,0,0,0,0,23,0,0.001
NA_AREC_00058.mol,NAF,8,0,0,0,0,11,0,-2,578.526,5.955,798.741,211.419,414.335,172.987,0,1530.107,9,19.05,0.0231783,0.0715501,0.8039706,49.67,18.603,41.371,35.155,-2.19,-3.126,-4.123,-5.529,1.166,-4.373,0.334,-7.49,9.308,0.993,14,-1.063,1,0,0,0,249.186,14,3,28,0,28,10,41,2,0
NA_AREC_00058.mol,NAF,8,0,0,0,0,11,0,-2,578.526,1.825,766.541,177.776,418.273,170.493,0,1501.12,9,19.05,0.0022197,0.0745557,0.8271287,48.486,18.26,40.782,35.088,-2.276,-2.816,-4.123,-5.142,1.07,-4.175,0.304,-7.572,9.195,0.892,14,-1.016,1,0,0,0,245.572,14,3,28,0,28,10,41,2,0
NA_AREC_00058.mol,NAF,8,0,0,0,0,11,0,-2,578.526,5.132,810.228,202.834,434.713,172.682,0,1539.028,9,19.05,0.0171127,0.0705357,0.7956498,50.024,18.869,41.475,35.32,-2.318,-3.242,-4.123,-5.662,0.747,-4.678,0.207,-7.867,9.304,0.958,14,-1.081,1,0,0,0,250.126,14,3,28,0,28,10,41,2,0
NA_AREC_00058.mol,NAF,7,0,0,0,0,11,0,-2,578.526,1.973,759.31,203.988,383.169,172.153,0,1491.9,9,19.05,0.0026103,0.0752657,0.8315833,48.133,17.93,40.508,34.843,-2.06,-2.75,-4.123,-5.078,2.303,-3.794,0.697,-6.919,9.129,0.81,14,-1.012,1,0,0,0,245.788,14,3,28,0,28,10,41,2,0
NA_AREC_00059.mol,NAF,5,0,0,0,0,11,0,-2,516.46,6.906,732.496,31.624,467.434,233.438,0,1394.496,8,10,0.034205,0.0386136,0.8240837,44.82,17.897,33.883,25.39,-0.125,-3.718,-6.526,-5.492,0.366,-4.688,0.095,-8.256,8.892,1.411,9,-0.28,1,0,0,0,230.699,10,2,26,0,26,2,38,2,0
NA_AREC_00059.mol,NAF,5,0,0,0,0,11,0,-2,516.46,7.418,725.744,31.6,466.06,228.084,0,1398.207,8,10,0.0393572,0.0389728,0.8332255,44.917,17.861,34.013,25.328,-0.082,-3.626,-6.526,-5.318,0.377,-4.575,0.099,-8.249,8.802,1.325,9,-0.253,1,0,0,0,230.433,10,2,26,0,26,2,38,2,0
NA_AREC_00059.mol,NAF,5,0,0,0,0,11,0,-2,516.46,5.953,731.897,31.544,467.058,233.294,0,1396.498,8,10,0.0253804,0.0386452,0.825548,44.899,17.907,33.794,25.385,-0.108,-3.71,-6.526,-5.467,0.369,-4.668,0.096,-8.249,8.873,1.344,9,-0.272,1,0,0,0,230.057,10,2,26,0,26,2,38,2,0
NA_AREC_00059.mol,NAF,5,0,0,0,0,11,0,-2,516.46,2.104,729.779,31.419,464.671,233.689,0,1397.954,8,10,0.0031673,0.0387573,0.8285185,44.961,17.899,33.514,25.366,-0.077,-3.681,-6.526,-5.421,0.389,-4.612,0.102,-8.204,8.889,1.337,9,-0.263,1,0,0,0,229.64,10,2,26,0,26,2,38,2,0
NA_AREC_00059.mol,NAF,5,0,0,0,0,11,0,-2,516.46,8.266,722.459,31.789,462.566,228.104,0,1394.452,8,10,0.048997,0.03915,0.8355148,44.767,17.799,34.084,25.296,-0.074,-3.582,-6.526,-5.281,0.407,-4.517,0.107,-8.185,8.852,1.38,9,-0.256,1,0,0,0,229.76,10,2,26,0,26,2,38,2,0
NA_AREC_00059.mol,NAF,5,0,0,0,0,11,0,-2,516.46,9.47,728.8,32.17,463.41,233.22,0,1392.872,8,10,0.0643863,0.0388094,0.8276197,44.753,17.844,34.267,25.352,-0.1,-3.668,-6.526,-5.434,0.399,-4.61,0.105,-8.182,8.801,1.324,9,-0.276,1,0,0,0,229.429,10,2,26,0,26,2,38,2,0
NA_AREC_00059.mol,NAF,5,0,0,0,0,11,0,-2,516.46,9.446,731.695,31.49,465.995,234.211,0,1392.892,8,10,0.0640527,0.0386558,0.8243531,44.763,17.877,34.267,25.383,-0.123,-3.707,-6.526,-5.491,0.377,-4.671,0.099,-8.227,8.863,1.356,9,-0.282,1,0,0,0,229.802,10,2,26,0,26,2,38,2,0
NA_AREC_00060.mol,NAF,9,0,0,0,0,15,2,-2,594.525,1.463,796.442,222.822,356.638,216.981,0,1552.61,9,21.75,0.0013793,0.0819269,0.8141777,48.422,18.653,41.803,36.834,-2.447,-2.054,-3.479,-5.574,4.111,-3.927,1.304,-5.888,9.052,0.605,9,-1.439,1,0,0,0,254.8,15,3,28,0,28,10,42,2,0.007
NA_AREC_00060.mol,NAF,9,0,0,0,0,15,2,-2,594.525,1.927,817.195,197.941,378.855,240.398,0,1579.688,9,21.75,0.0023503,0.0798463,0.8027009,49.729,19.271,42.378,37.194,-2.489,-2.24,-3.479,-5.871,2.531,-4.261,0.772,-6.215,9.126,0.657,9,-1.451,1,0,0,0,254.906,15,3,28,0,28,10,42,2,0.002
NA_AREC_00061.mol,NAF,5,0,0,0,0,12,0,-2,492.481,5.809,777.129,57.631,417.776,301.722,0,1403.174,9,7.7,0.0240467,0.0297248,0.7799727,45.177,18.504,33.709,24.602,0.781,-4.315,-6.431,-6.531,1.082,-4.738,0.308,-7.004,8.713,0.588,11,-0.252,1,19.169,0,0,196.213,9,1,25,0,25,5,36,2,0
NA_AREC_00061.mol,NAF,5,0,0,0,0,12,0,-2,492.481,5.469,768.06,67.577,415.732,284.751,0,1397.986,9,7.7,0.0213973,0.0300758,0.7872361,44.808,18.285,33.539,24.451,0.757,-4.179,-6.431,-6.333,1.131,-4.632,0.323,-7.026,8.702,0.499,11,-0.252,1,19.376,0,0,192.634,9,1,25,0,25,5,36,2,0
NA_AREC_00061.mol,NAF,5,0,0,0,0,12,0,-2,492.481,2.714,776.097,58.238,416.577,301.282,0,1400.844,9,7.7,0.0052577,0.0297643,0.780145,45.08,18.47,33.41,24.589,0.775,-4.3,-6.431,-6.526,1.11,-4.723,0.317,-6.984,8.745,0.582,11,-0.257,1,19.34,0,0,195.494,9,1,25,0,25,5,36,2,0
NA_AREC_00061.mol,NAF,5,0,0,0,0,12,0,-2,492.481,3.264,770.103,62.643,410.454,297.006,0,1396.511,9,7.7,0.00763,0.029996,0.7845954,44.866,18.333,33.351,24.504,0.795,-4.209,-6.431,-6.434,1.269,-4.605,0.366,-6.886,8.712,0.552,11,-0.26,1,20.493,0,0,192.957,9,1,25,0,25,5,36,2,0
NA_AREC_00063.mol,NAF,3,0,0,0,0,10,0,-2,492.435,5.439,689.712,217.185,317.874,154.652,0,1309.983,6,13.75,0.0225851,0.0488327,0.8394752,41.327,15.055,30.81,24.718,-0.507,-2.931,-4.59,-4.867,9.583,-3.046,3.255,-5.873,8.98,0.909,11,-0.672,1,15.627,0,0,201.434,12,2,22,0,22,5,35,2,0.001
NA_AREC_00063.mol,NAF,1,0,0,0,0,10,0,-2,492.435,1.418,682.94,255.764,303.443,123.732,0,1293.568,6,13.75,0.0015548,0.0493169,0.840702,40.375,14.588,30.065,24.394,-0.529,-2.852,-4.59,-4.7,13.133,-2.901,4.576,-5.716,9.049,0.805,11,-0.699,1,17.948,0,0,191.272,12,2,22,0,22,5,35,2,0.001
NA_AREC_00063.mol,NAF,3,0,0,0,0,10,0,-2,492.435,3.333,728.17,268.059,316.886,143.225,0,1340.463,6,13.75,0.0082876,0.0462536,0.807425,42.438,15.301,30.854,24.727,-0.429,-3.402,-4.59,-5.331,9.792,-3.28,3.332,-5.895,9.064,0.898,11,-0.696,1,16.251,0,0,200.372,12,2,22,0,22,5,35,2,0
NA_AREC_00063.mol,NAF,1,0,0,0,0,10,0,-2,492.435,1.714,680.418,254.669,304.368,121.381,0,1291.68,6,13.75,0.0022753,0.0494997,0.8429964,40.277,14.56,30.049,24.378,-0.542,-2.822,-4.59,-4.651,12.87,-2.895,4.477,-5.741,9.043,0.77,11,-0.697,1,17.713,0,0,191.622,12,2,22,0,22,5,35,2,0.001
NA_AREC_00064.mol,NAF,6,0,0,0,0,12,0,-2,518.476,7.832,753.857,34.622,442.563,276.672,0,1411.84,9,7.5,0.0434451,0.0298465,0.8073586,45.285,18.46,34.121,24.348,0.739,-3.991,-7.304,-5.969,0.63,-4.686,0.172,-7.549,8.67,0.662,12,-0.168,1,1.761,0,0,208.221,10,2,27,0,27,2,38,2,0
NA_AREC_00066.mol,NAF,1,0,0,1,0,18,1,-2,328.448,2.867,739.455,511.921,203.604,23.93,0,1254.141,3,3.25,0.0065532,0.0076126,0.7605903,32.707,12.327,16.128,6.671,4.467,-5.154,-4.343,-3.713,29.426,-2.868,13.921,-3.459,8.483,-0.057,1,0.24,1,79.387,0,0,102.575,5,0,0,0,0,0,23,0,0.001
NA_AREC_00069.mol,NAF,2,0,0,0,0,11,2,-1,482.616,7.88,868.245,583.635,71.525,213.084,0,1609.601,0,6.2,0.0385745,0,0.765012,53.234,15.408,20.997,7.425,6.531,-7.633,-7.326,-6.351,2077.9,-0.914,1090.598,-1.031,9.021,1.106,4,1.165,1,100,0,0,68.065,6,1,19,0,19,4,35,1,0.001
NA_AREC_00069.mol,NAF,2,0,0,0,0,11,2,-1,482.616,7.886,863.799,573.218,71.52,219.061,0,1606.318,0,6.2,0.0387168,0,0.7679037,53.16,15.395,20.997,7.455,6.517,-7.549,-7.326,-6.332,2078.154,-0.908,1090.742,-1.01,9.031,1.114,4,1.156,1,100,0,0,67.807,6,1,19,0,19,4,35,1,0.001
NA_AREC_00076.mol,NAF,2,0,0,0,0,11,1,-2,620.865,2.452,889.576,650.186,220.77,18.619,0,1825.862,6,13.6,0.0032928,0.0374483,0.8121336,60.032,17.94,36.398,23.245,2.939,-5.497,-6.089,-4.661,79.862,-2.331,32.204,-4.467,9.319,-1.177,8,0.329,2,52.288,0,0,142.775,8,2,28,0,28,25,44,1,0
NA_ASPA_00003.mol,NAF,16,0,0,0,0,23,4,-2,900.837,5.219,1091.696,406.425,514.588,170.684,0,2274.129,12,33.4,0.0119788,0.1059828,0.7660786,71.718,26.656,61.288,52.408,-4.393,-1.447,-4.492,-6.131,0.131,-6.668,0.031,-8.194,9.089,0.81,13,-2.311,1,0,0,0,364.526,23,3,40,0,40,20,63,2,0
NA_ASPA_00003.mol,NAF,16,0,0,0,0,23,4,-2,900.837,7.415,1089.011,444.49,466.25,178.271,0,2268.93,12,33.4,0.0242297,0.1062441,0.766797,71.583,26.315,61.183,52.124,-4.072,-1.422,-4.492,-6.156,0.375,-6.109,0.098,-7.276,9.232,0.997,13,-2.315,1,0,0,0,363.981,23,3,40,0,40,20,63,2,0.002
NA_ASPA_00004.mol,NAF,16,0,0,0,0,27,4,-2,918.809,10.484,1112.547,304.308,591.458,216.781,0,2303.892,14,37.75,0.0477051,0.1269588,0.7582658,70.781,28.35,66.989,59.626,-6.465,-0.207,-3.065,-6.477,0.024,-7.922,0.005,-9.064,9.104,0.657,15,-3.018,1,0,0,0,401.589,25,3,40,0,40,20,64,2,0
NA_ASPA_00004.mol,NAF,17,0,0,0,0,27,4,-2,918.809,1.418,1208.292,358.998,609.499,239.795,0,2380.825,14,37.75,0.0008441,0.1168986,0.7136385,74.08,30.176,67.319,60.136,-6.507,-1.016,-3.065,-7.309,0.016,-9.043,0.003,-9.316,9.002,0.726,15,-3.231,1,0,0,0,414.84,25,3,40,0,40,20,64,2,0
NA_ASPA_00005.mol,NAF,13,0,0,0,0,20,3,-2,756.667,5.053,966.679,301.118,512.477,153.085,0,1915.783,11,28.3,0.013328,0.0970958,0.7716972,59.136,23.227,52.603,46.147,-4.348,-1.75,-3.859,-5.956,0.137,-6.379,0.033,-8.505,8.987,0.701,12,-2.061,1,0,0,0,333.422,20,3,34,0,34,15,53,2,0
NA_ASPA_00005.mol,NAF,13,0,0,0,0,20,3,-2,756.667,5.695,977.119,328.426,470.631,178.063,0,1937.018,11,28.3,0.0167461,0.0960584,0.7690831,60.224,23.321,52.858,46.057,-3.936,-1.844,-3.859,-6.118,0.341,-5.947,0.088,-7.646,8.986,0.71,12,-2.044,1,0,0,0,328.851,20,3,34,0,34,15,53,2,0
NA_ASPA_00006.mol,NAF,13,0,0,0,0,21,3,-2,756.667,7.732,957.599,279.724,433.842,244.033,0,1905.538,11,29.25,0.0313774,0.1013068,0.7762351,58.952,23.174,53.046,46.924,-4.04,-1.339,-3.52,-6.317,0.762,-5.502,0.211,-6.639,9.143,0.686,12,-2.204,1,0,0,0,325.044,20,3,34,0,34,15,53,2,0.008
NA_ASPA_00006.mol,NAF,14,0,0,0,0,21,3,-2,756.667,13.908,980.81,293.876,443.73,243.204,0,1932.204,11,29.25,0.1001044,0.0989093,0.764919,60.011,23.6,54.349,47.041,-4.041,-1.539,-3.52,-6.496,0.614,-5.758,0.167,-6.824,9.227,0.889,12,-2.231,1,0,0,0,325.153,20,3,34,0,34,15,53,2,0.003
NA_ASPA_00007.mol,NAF,12,0,0,0,0,19,3,-2,740.668,8.594,919.493,266.501,418.488,234.504,0,1848.507,10,27.55,0.0399569,0.0947487,0.7921927,57.863,22.124,50.452,43.965,-3.48,-1.578,-3.916,-6.013,1.065,-5.027,0.303,-6.582,9.241,0.913,11,-1.93,1,0,0,0,299.094,19,3,34,0,34,15,52,2,0.005
NA_ASPA_00007.mol,NAF,12,0,0,0,0,19,3,-2,740.668,4.128,985.629,296.444,469.703,219.482,0,1922.259,10,27.55,0.0088661,0.088391,0.758565,60.671,23.384,51.069,44.37,-3.653,-2.196,-3.916,-6.485,0.348,-6.024,0.09,-7.579,9.355,1.009,11,-1.992,1,0,0,0,307.352,19,3,34,0,34,15,52,2,0
NA_ASPA_00008.mol,NAF,12,0,0,0,0,19,3,-2,740.668,7.566,997.478,283.074,470.78,243.625,0,1944.152,10,27.55,0.029445,0.087341,0.7552346,61.778,23.796,51.772,44.57,-3.536,-2.316,-3.916,-6.654,0.34,-6.084,0.088,-7.514,9.115,0.64,11,-1.974,1,0,0,0,307.55,19,3,34,0,34,15,52,2,0
NA_ASPA_00008.mol,NAF,12,0,0,0,0,19,3,-2,740.668,6.869,995.358,286.269,483.378,225.71,0,1942.323,10,27.55,0.0242922,0.0875271,0.7563684,61.533,23.727,51.656,44.529,-3.647,-2.294,-3.916,-6.551,0.258,-6.215,0.065,-7.809,9.156,0.708,11,-1.971,1,0,0,0,308.518,19,3,34,0,34,15,52,2,0
NA_ASPA_00009.mol,NAF,16,0,0,0,0,21,3,-2,756.667,6.055,1070.138,301.122,512.598,256.418,0,2033.027,11,29.25,0.0180344,0.0906531,0.7252497,64.172,25.652,54.818,47.815,-4.211,-2.406,-3.52,-7.201,0.136,-7.199,0.033,-8.047,9.226,0.814,12,-2.297,1,0,0,0,329.823,20,3,34,0,34,15,53,2,0
NA_ASPA_00009.mol,NAF,15,0,0,0,0,21,3,-2,756.667,4.926,1042.053,316.735,530.448,194.869,0,1992.427,11,29.25,0.0121784,0.0930963,0.7348472,61.96,24.823,54.004,47.45,-4.563,-2.118,-3.52,-6.752,0.092,-7.251,0.022,-8.593,9.04,0.614,12,-2.308,1,0,0,0,331.833,20,3,34,0,34,15,53,2,0
NA_ASPA_00010.mol,NAF,16,0,0,0,0,20,3,-2,756.667,7.868,1048.336,346.099,485.753,216.484,0,2024.855,11,28.3,0.0305738,0.0895328,0.7383468,64.106,24.89,54.38,46.593,-3.712,-2.541,-3.859,-6.798,0.245,-6.582,0.062,-7.789,9.013,0.696,12,-2.072,1,0,0,0,325.789,20,3,34,0,34,15,53,2,0
NA_ASPA_00010.mol,NAF,15,0,0,0,0,20,3,-2,756.667,5.469,1016.342,353.715,510.9,151.727,0,1976.642,11,28.3,0.0151323,0.0923513,0.749452,61.558,24.021,53.351,46.246,-4.152,-2.217,-3.859,-6.31,0.142,-6.706,0.034,-8.481,9.129,0.841,12,-2.09,1,0,0,0,327.569,20,3,34,0,34,15,53,2,0
NA_ASPA_00011.mol,NAF,9,0,0,0,0,15,2,-2,594.525,5.755,823.783,190.969,409.256,223.557,0,1563.072,8,20.75,0.0211892,0.0712443,0.7906877,48.904,19.066,40.409,34.853,-2.422,-2.43,-3.878,-5.985,1.303,-4.705,0.377,-6.834,9.214,0.861,9,-1.42,1,0,0,0,251.583,15,3,28,0,28,10,42,2,0
NA_ASPA_00011.mol,NAF,9,0,0,0,0,15,2,-2,594.525,8.307,847.939,203.044,402.053,242.842,0,1583.309,8,20.75,0.0435785,0.0692147,0.7747784,49.898,19.445,40.983,34.993,-2.308,-2.685,-3.878,-6.334,1.525,-4.806,0.446,-6.634,9.245,0.776,9,-1.449,1,0,0,0,252.613,15,3,28,0,28,10,42,2,0
NA_ASPA_00012.mol,NAF,6,0,0,0,0,13,2,-2,578.526,1.537,823.413,226.792,353.55,243.071,0,1549.356,7,19.05,0.001524,0.0612106,0.7864085,49.825,18.488,37.884,31.908,-1.421,-3.037,-4.249,-6.147,4.397,-4.031,1.403,-5.931,9.252,0.888,8,-1.17,1,0,0,0,233.534,14,3,28,0,28,10,41,2,0.001
NA_ASPA_00012.mol,NAF,6,0,0,0,0,13,2,-2,578.526,4.549,821.108,213.426,379.011,228.672,0,1558.972,7,19.05,0.0132709,0.0613824,0.7918755,50.073,18.617,38.267,31.977,-1.543,-3.011,-4.249,-5.99,2.522,-4.25,0.769,-6.451,9.169,0.707,8,-1.135,1,0,0,0,229.839,14,3,28,0,28,10,41,2,0
NA_ASTE_00004.mol,NAF,0,0,0,1,0,2,1,-1,250.337,3.191,491.203,335.072,129.437,26.694,0,865.117,1,4,0.0117729,0.0081433,0.8938966,27.439,7.738,12.416,6.927,2.704,-3.518,-2.437,-1.569,148.61,-0.637,80.144,-3.619,10.275,-0.153,2,-0.018,3,81.651,0,0,72.94,3,0,10,0,5,9,18,0,0.018
NA_ASTE_00004.mol,NAF,0,0,0,1,0,2,1,-1,250.337,4.65,472.347,320.29,129.598,22.46,0,842.475,1,4,0.0256703,0.0084684,0.9132902,26.492,7.62,12.314,6.854,2.564,-3.193,-2.437,-1.235,148.09,-0.593,79.841,-3.637,10.223,-0.281,2,-0.07,3,80.808,0,0,72.959,3,0,10,0,5,9,18,0,0.037
NA_ASTE_00008.mol,NAF,0,0,0,0,0,6,0,0,182.219,3.321,417.487,189.889,90.451,137.146,0,673.422,2,4.15,0.0163741,0.0140579,0.8899813,18.254,6.518,10.602,7.965,1.226,-1.581,-1.756,-3.966,1374.513,-0.559,697.706,-2.127,9.182,-0.143,4,-0.552,3,90.29,0,0,51.944,3,0,6,0,6,0,13,0,35.678
NA_ASTE_00008.mol,NAF,0,0,0,0,0,6,0,0,182.219,1.258,415.1,189.463,88.78,136.856,0,672.031,2,4.15,0.0023549,0.0141387,0.8938652,18.195,6.521,10.39,7.946,1.232,-1.544,-1.756,-3.902,1425.599,-0.539,725.777,-2.098,9.118,-0.205,4,-0.552,3,90.607,0,0,51.504,3,0,6,0,6,0,13,0,41.622
NA_ASTE_00012.mol,NAF,0,0,0,0,0,3,1,-2,282.336,2.839,489.501,313.052,174.803,1.647,0,879.37,3,8.1,0.0091665,0.0286611,0.90683,27.128,8.552,17.583,13.808,0.251,-2.424,-2.109,-3.047,217.894,-1.034,95.296,-4.447,9.899,-0.33,6,-0.434,3,70.267,0,0,100.129,5,0,13,0,13,9,20,0,0.038
NA_ASTE_00013.mol,NAF,0,0,0,0,0,8,2,-2,354.313,9.363,552.854,189.283,233.78,129.791,0,995.795,4,12.5,0.0880271,0.0452199,0.8723043,29.8,11.015,23.699,19.929,-0.955,-1.76,-2.342,-4.217,60.112,-1.967,23.689,-4.603,9.137,0.747,5,-0.952,2,53.191,0,0,148.523,9,0,16,0,16,5,25,0,0.154
NA_ASTE_00013.mol,NAF,1,0,0,0,0,8,2,-2,354.313,13.463,557.187,175.044,238.284,143.859,0,1007.421,4,12.5,0.1799081,0.0448682,0.8722434,30.4,11.255,25.218,20.065,-0.91,-1.807,-2.342,-4.285,54.482,-2.007,21.3,-4.636,9.073,0.656,5,-0.934,2,52.693,0,0,148.645,9,0,16,0,16,5,25,0,0.128
NA_ASTE_00014.mol,NAF,0,0,0,0,0,2,1,0,264.364,6.408,491.738,345.903,123.267,22.568,0,891.432,2,5.4,0.0460626,0.0155301,0.9109395,28.452,8.248,15.468,9.702,1.743,-3.132,-2.196,-3.081,671.359,-0.547,321.594,-3.52,9.91,-0.619,7,-0.02,3,87.751,0,0,69.465,3,0,13,0,5,9,19,1,0.059
NA_ASTE_00015.mol,NAF,0,0,0,0,0,2,1,0,266.336,3.586,482.668,315.231,137.356,30.081,0,858.259,2,6.4,0.0149804,0.0187519,0.9048887,27.197,8.049,15.197,10.812,1.094,-2.758,-2.378,-3.214,493.574,-0.675,230.622,-3.753,9.646,-0.749,6,-0.244,3,81.558,0,0,80.777,4,0,13,0,13,9,19,0,0.082
NA_ASTE_00015.mol,NAF,0,0,0,0,0,2,1,0,266.336,5.681,471.921,312.764,130.333,28.824,0,844.644,2,6.4,0.0382091,0.019179,0.9156821,26.64,7.934,15.308,10.729,1.071,-2.597,-2.378,-3.034,575.375,-0.593,272.198,-3.628,9.554,-0.827,6,-0.265,3,82.617,0,0,79.545,4,0,13,0,13,9,19,0,0.159
NA_ASTE_00016.mol,NAF,0,0,0,0,0,2,1,0,266.336,3.871,477.335,314.098,137.836,25.402,0,854.159,2,6.4,0.017545,0.0189614,0.9120821,26.988,8.028,15.172,10.77,1.068,-2.678,-2.314,-3.076,488.43,-0.662,228.025,-3.778,10.077,-0.769,5,-0.246,3,81.323,0,0,81.528,4,0,13,0,13,10,19,0,0.093
NA_ASTE_00016.mol,NAF,0,0,0,0,0,2,1,0,266.336,5.806,456.376,302.346,129.688,24.343,0,831.495,2,6.4,0.0405479,0.0198322,0.937019,26.071,7.931,15.179,10.657,1.014,-2.368,-2.314,-2.667,583.543,-0.542,276.377,-3.632,9.934,-0.809,5,-0.274,3,82.389,0,0,79.468,4,0,13,0,13,10,19,0,0.266
NA_ASTE_00018.mol,NAF,0,0,0,0,0,8,2,-2,314.291,4.848,561.612,214.03,227.247,120.334,0,963.543,4,11.25,0.0243907,0.0400633,0.8400582,28.419,10.477,21.508,18.61,-0.752,-2.065,-1.857,-4.694,69.329,-2.066,27.639,-4.516,9.474,0.314,4,-0.935,2,55.493,0,0,137.302,8,0,12,0,12,5,22,0,0.083
NA_ASTE_00018.mol,NAF,0,0,0,0,0,8,2,-2,314.291,5.584,571.082,218.631,224.695,127.756,0,969.284,4,11.25,0.0321658,0.0393989,0.8294059,28.72,10.538,21.684,18.666,-0.717,-2.178,-1.857,-4.902,73.302,-2.096,29.355,-4.443,9.461,0.307,4,-0.947,2,56.127,0,0,137.947,8,0,12,0,12,5,22,0,0.075
NA_ASTE_00022.mol,NAF,2,0,0,0,0,7,1,-2,316.394,3.142,540.082,365.404,174.677,0,0,994.163,4,10.2,0.0099283,0.0377721,0.8919573,29.138,9.753,20.744,16.568,0.081,-2.141,-1.821,-3.28,218.493,-1.322,95.578,-4.067,10.642,-1.99,4,-0.622,3,69.289,0,0,98.448,6,0,13,0,13,12,22,0,0.196
NA_ASTE_00022.mol,NAF,1,0,0,0,0,7,1,-2,316.394,4.869,555.031,397.996,157.035,0,0,1009.793,4,10.2,0.0234762,0.0367547,0.8770064,29.763,9.708,21.021,16.484,0.26,-2.322,-1.821,-3.522,321.173,-1.22,144.942,-3.742,10.482,-1.983,4,-0.621,3,73.331,0,0,99.622,6,0,13,0,13,12,22,0,0.273
NA_ASTE_00023.mol,NAF,1,0,0,0,0,9,1,-2,434.442,5.034,687.694,233.599,209.471,244.625,0,1270.243,5,12.45,0.0199468,0.0404817,0.824823,41.238,14.352,28.152,22.064,0.652,-3.304,-3.867,-5.533,102.208,-2.032,42.046,-3.654,8.889,-0.194,9,-0.575,2,66.729,0,0,140.127,9,0,22,0,22,8,31,1,0.048
NA_ASTE_00023.mol,NAF,1,0,0,0,0,9,1,-2,434.442,5.558,652.43,206.051,221.18,225.199,0,1241.308,5,12.45,0.0248827,0.0426698,0.8561514,39.895,14.031,27.889,21.926,0.456,-2.854,-3.867,-4.934,79.149,-1.991,31.893,-3.938,8.769,-0.165,9,-0.564,2,63.597,0,0,134.468,9,0,22,0,22,8,31,1,0.07
